Market	QuerySetName	QueryId	Query	Type	Frequency	UserLocation	UserLatLong	UserBoundingBox	TargetLocation	TargetLocationType	TargetLatLong	TargetCircleSizeInMiles
en-us	en-us UnifiedMaps-1410	54f7376d-57f8-5c0d-8f7d-9437c11f738d	124 Plaza Dr, Pigeon Forge, Tennessee	Address	1	Rainsville ,Alabama ,United States 35986	34.5029,-85.8358	35.84487261,-83.56976626,35.84421926,-83.57122806	124 Plaza Dr, Pigeon Forge, TN 37863,United States	PopulatedPlace	35.8164,-83.57724	2
en-us	en-us UnifiedMaps-1410	550960a9-7a51-5ae6-a365-42d64329338a	улица "Неофит Рилски" 68, Sofia, Bulgaria	Address	1	Sofiya ,Sofiya-Grad ,Bulgaria 1000	42.6922,23.3228	42.82109166,23.49838257,42.56269009,23.14682007	Ulitsa Neofit Rilski 68, 1000 Sofia, Bulgaria	Address	42.6896782,23.3244209	2
en-us	en-us UnifiedMaps-1410	550dc7c3-cfaa-576a-b2eb-5ff890fe2179	1630 Burt St, Beaumont, TX 77701, United States	Address	1	Irving ,Texas ,United States 75039	32.8795,-96.9398	30.21635515,-93.90357971,29.91209092,-94.25514221	1630 Burt St, Beaumont, TX 77701,United States	PopulatedPlace	30.06455,-94.07911	11
en-us	en-us UnifiedMaps-1410	55160aa2-2085-5dbf-b14a-1d9a67352717	9183 Versailles Plank Rd, Angola, NY 14006	Address	1	Hamburg ,New York ,United States 14075	42.7156,-78.8347	42.76364998,-78.78707886,42.50500906,-79.13864136	9183 Versailles Plank Rd, Angola, NY 14006,United States	PopulatedPlace	42.6343,-78.96257	2
en-us	en-us UnifiedMaps-1410	554189a8-7a5e-5115-9151-bed391181597	14819 waterside houston,tx 77015	Address	1	Channelview ,Texas ,United States 77530	29.7908,-95.1091	30.0917,-95.0665,29.973,-95.3157	14819 Waterside Dr, Houston, TX 77015,United States	PopulatedPlace	29.80689,-95.1598	2
en-us	en-us UnifiedMaps-1410	554cb203-3c9f-5a48-9f39-e23baf575abd	109 derby ct taunton ma	Address	1	Broomfield ,Colorado ,United States 80021	39.895,-105.136	40.02971756,-104.96063232,39.75999141,-105.31219482	Taunton, MA	PopulatedPlace	41.9009208679199,-71.0887603759766	7
en-us	en-us UnifiedMaps-1410	554e5a70-689a-527f-90b1-15b3dd033387	2528 E Georgia Rd, Simpsonville, SC 29681	Address	1	Taylors ,South Carolina ,United States 29687	34.9965,-82.3287	35.14012516,-82.15301514,34.85212899,-82.50457764	2528 E Georgia Rd, Simpsonville, SC 29681,United States	PopulatedPlace	34.76327,-82.17177	2
en-us	en-us UnifiedMaps-1410	55650d91-3b2b-5987-84b0-cde76da394c8	5025 Hahn's Peak Dr	Address	1	Commerce City ,Colorado ,United States	39.8057,-104.898	40.4175,-104.992,40.4088,-105.012	5025 Hahns Peak Dr, Loveland, CO 80538,United States	PopulatedPlace	40.41313,-105.00405	2
en-us	en-us UnifiedMaps-1410	55a08a9f-d06f-5731-a906-b3eb7bbafac4	2245 GA HWY 166 carrollton, ga	Address	1	Norfolk ,Virginia ,United States 23507	36.8678,-76.3095	31.2406,-84.1912,31.2242,-84.2078	2245 GA-166, Carrollton, GA 30117,United States	PopulatedPlace	33.56153,-85.11502	2
en-us	en-us UnifiedMaps-1410	55c85a0a-d391-5014-af02-a9cb958eb100	225 S 6th St, Minneapolis, MN 55402	Address	1	Minneapolis ,Minnesota ,United States	44.979,-93.2649	45.10066902,-93.09265137,44.85197466,-93.44421387	225 S 6th St, Minneapolis, MN 55402,United States	PopulatedPlace	44.97648,-93.26833	2
en-us	en-us UnifiedMaps-1410	55c9bcc8-d895-53c1-81cc-efb36a88bdb8	w Vine St, Morrilton, AR 72110	Address	1	North Little Rock ,Arkansas ,United States 72116	34.8036,-92.2444	35.1596,-92.7273,35.1441,-92.7617	W Vine St, Morrilton, AR 72110,United States	PopulatedPlace	35.15597,-92.7452	2
en-us	en-us UnifiedMaps-1410	55cd641a-45a3-5545-8dfb-0a3736207278	 24 Academy Hill Drive hudson ny	Address	1	Troy ,New York ,United States	42.7345,-73.6881	42.241,-73.818,42.2317,-73.8273	24 Academy Hill Rd, Red Hook, NY 12571,United States	PopulatedPlace	41.96181,-73.78453	20
en-us	en-us UnifiedMaps-1410	55d44865-242f-5b17-ac73-d5ad359aa271	9800 International Dr Orlando, FL 32819	Address	1	Lakeland ,Florida ,United States	28.0395,-81.9498	28.19429557,-81.77398682,27.88399774,-82.12554932	9800 International Dr, Orlando, FL 32819,United States	PopulatedPlace	28.42477,-81.46979	2
en-us	en-us UnifiedMaps-1410	55fae6ac-d02a-53a4-8174-2c6b110ddbd2	5715 colorado ,Pueblo,colorado 81001	Address	1	Monument ,Colorado ,United States 80132	39.0747,-104.81	39.21097521,-104.63447571,38.93804838,-104.98603821	Colorado Ave, Pueblo, CO 81004,United States	PopulatedPlace	38.25574,-104.62616	2
en-us	en-us UnifiedMaps-1410	55fafbea-ccc7-5f2c-83b5-9ee29fa33f62	50 pell ave 11703	Address	1	New York ,New York ,United States	40.7143,-74.006	40.84757977,-73.83018494,40.58110616,-74.18174744	50 Pell Ave, North Babylon, NY 11703,United States	PopulatedPlace	40.72886,-73.31963	2
en-us	en-us UnifiedMaps-1410	5605f359-be4e-585f-827e-c7d199eaedd8	2430 S 24th Street 68102	Address	1	San Diego ,California ,United States 92129	32.9645,-117.125	33.11167373,-116.94946289,32.8167096,-117.30102539	2430 S 24th St, Omaha, NE 68108,United States	PopulatedPlace	41.23573,-95.94743	2
en-us	en-us UnifiedMaps-1410	560ed44c-8883-5faa-92da-061cc88a630b	13723 Autumn Vale Court,	Address	1	Fairfax ,Virginia ,United States	38.8462,-77.3064	38.7451,-77.1223,38.526,-77.5037	13723 Autumn Vale Ct, Chantilly, VA 20151,United States	PopulatedPlace	38.88936,-77.42227	2
en-us	en-us UnifiedMaps-1410	56101662-00df-5244-b9f0-22a09f777123	12480 Rollys Ridge Ave, Upper Marlboro, MD 20774	Address	1	Fort Washington ,Maryland ,United States 20744	38.7551,-76.9805	38.8808,-76.7848,38.871,-76.7993	12480 Rollys Ridge Ave, Upper Marlboro, MD 20774,United States	PopulatedPlace	38.87593,-76.79203	2
en-us	en-us UnifiedMaps-1410	5658313a-831a-54d9-ad24-0ed7404096b7	32 Sauter Road, Lyle, Wa	Address	1	Donald ,Oregon ,United States 97020	45.2218,-122.839	45.3453893,-122.66304016,45.09776088,-123.01460266	32 Sauter Rd, Lyle, WA 98635,United States	PopulatedPlace	45.71046,-121.33051	2
en-us	en-us UnifiedMaps-1410	56596508-d10c-5f78-8aa9-b996da87b24b	13536 Bentler St, Detroit, MI 48223	Address	1	Elmhurst ,Illinois ,United States 60126	41.8917,-87.9359	42.51412014,-83.07518005,42.2544425,-83.42674255	13536 Bentler St, Detroit, MI 48223,United States	PopulatedPlace	42.38426,-83.25092	2
en-us	en-us UnifiedMaps-1410	565e519c-9ff4-5bb8-b03d-8a5e0f64a96f	6584 Paul Mar Drive Lake Worth, FL 33462	Address	1	West Palm Beach ,Florida ,United States 33414	26.6474,-80.2502	26.80446077,-80.07453918,26.49024046,-80.42610168	6584 Paul Mar Dr, Lake Worth, FL 33462,United States	PopulatedPlace	26.57833,-80.07823	2
en-us	en-us UnifiedMaps-1410	566c7e24-a07d-5cd9-b515-14fbffbfd848	Market Rd Wareham, MA	Address	1	Methuen ,Massachusetts ,United States 01844	42.7324,-71.1862	42.86136977,-71.01013184,42.6031362,-71.36169434	Farm To Market Rd, Wareham, MA 02571,United States	PopulatedPlace	41.79682,-70.72342	2
en-us	en-us UnifiedMaps-1410	566e8c64-3cbc-5548-ade0-6a0b165da8b8	Turk St, San Francisco	Address	1	Bloomington ,Illinois ,United States 61791	40.5192,-88.8643	37.9187428,-122.26135254,37.64087862,-122.61291504	Turk St, San Francisco, CA 94118,United States	PopulatedPlace	37.77849,-122.44803	2
en-us	en-us UnifiedMaps-1410	5674e7a0-0fd0-55aa-8ef3-02475d50a192	Passeig de Gràcia, 38-40, 08007 Barcelona, Spain	Address	1	East Greenwich ,Rhode Island ,United States 02818	41.6434,-71.4783	41.77438425,-71.30264282,41.51166242,-71.65420532	Passeig de Gràcia, 38, 08007 Barcelona (B)	Address	41.3910179138184,2.16660451889038	2
en-us	en-us UnifiedMaps-1410	5675f6e4-2525-5044-a98a-b08d5995aa02	3630 Redmon Street, Suite 1 Nashville, Tennessee 37209	Address	1	Arlington Heights ,Illinois ,United States	42.0884,-87.9806	35.29383128,-89.87434387,35.006378,-90.22590637	3630 Redmon St, Nashville, TN 37209,United States	PopulatedPlace	36.14512,-86.82796	2
en-us	en-us UnifiedMaps-1410	5677bd02-0a9a-551e-be12-f951396c6485	7809 meadowview trail, fort worth tx 76120	Address	1	Carrollton ,Texas ,United States 75007	33.0035,-96.9	33.1507745,-96.72431946,32.8559412,-97.07588196	7809 Meadow View Trail, Fort Worth, TX 76120,United States	PopulatedPlace	32.76859,-97.18422	2
en-us	en-us UnifiedMaps-1410	569e11db-724d-5e1b-af0c-c2bfe19e72ca	350 Leland Ave, Utica, NY 13502	Address	1	New York ,New York ,United States	40.7143,-74.006	43.23970058,-75.03250122,42.9830512,-75.38406372	350 Leland Ave, Utica, NY 13502,United States	PopulatedPlace	43.11146,-75.20818	2
en-us	en-us UnifiedMaps-1410	56b55891-5b5d-567b-a644-e25a18c14c80	301 E Driftwood St, Nags Head, NC 27959, United States	Address	1	Newington ,Connecticut ,United States 06111	41.6856,-72.7312	36.0027,-75.6144,35.9765,-75.6732	301 E Driftwood St, Nags Head, NC 27959,United States	PopulatedPlace	35.9896,-75.64378	2
en-us	en-us UnifiedMaps-1410	56c5eb56-cab7-580e-95ac-d327babaecf4	12 cedar ter	Address	1	Ocala ,Florida ,United States 34475	29.1514,-82.1933	29.30496255,-82.01774597,28.99793125,-82.36930847	12 Cedar Terrace, Texarkana, AR 71854,United States	PopulatedPlace	33.45885,-94.01963	769
en-us	en-us UnifiedMaps-1410	56d0ef93-4794-584d-a9ab-b5d170a2b943	2276 TUCKAHOE RD, FRANKLINVILLE, NJ	Address	1	Glassboro ,New Jersey ,United States 08028	39.6943,-75.1223	39.82910441,-74.94667053,39.55858886,-75.29823303	2276 Tuckahoe Rd, Franklinville, NJ 08322,United States	PopulatedPlace	39.59394,-74.9854	2
en-us	en-us UnifiedMaps-1410	56e9c377-6d87-5981-820e-3a82ef6e50de	Transfer Road, Monticello, ME 04760	Address	1	Albany ,Georgia ,United States 31707	31.5983,-84.2127	46.3739,-67.7108,46.2783,-67.9803	04760,Littleton,Aroostook Co.,ME,United States	Postcode1	46.32584,-67.84512	3
en-us	en-us UnifiedMaps-1410	57089a12-e98c-54a9-941b-d24fcb2d7b68	56 Stonybrook Dr, Levittown, PA 19055	Address	1	Bridgeport ,Pennsylvania ,United States 19405	40.102,-75.3382	40.27952567,-74.64797974,40.01078714,-74.99954224	56 Stonybrook Dr, Levittown, PA 19055,United States	PopulatedPlace	40.14508,-74.82381	2
en-us	en-us UnifiedMaps-1410	5754a1ce-42ec-5681-8028-7a6887715141	202 s haswell bryan, texas	Address	1	Crockett ,Texas ,United States 75835	31.2836,-95.4827	33.34716403,-96.43455505,33.05298994,-96.78611755	202 S Haswell Dr, Bryan, TX 77803,United States	PopulatedPlace	30.66946,-96.36388	2
en-us	en-us UnifiedMaps-1410	576c3782-5453-51f4-9c33-e05883f3a1a0	Số 35 Ngõ 345 Khương Trung  Hà Nội Việt Nam	Address	1	Ha Noi ,Ha Noi ,Viet Nam 10000	21.0186,105.848	21.18249102,106.02355957,20.85432022,105.67199707	NGO 345 Khuong Trung 35, Hanoi, Vietnam	PopulatedPlace	20.99303,105.81745	2
en-us	en-us UnifiedMaps-1410	57c01739-9e17-56c4-9f67-4451ee4e4a0b	3303 s. lindsay rd gilbert, az 85297	Address	1	Phoenix ,Arizona ,United States	33.4484,-112.074	33.59517506,-111.89849854,33.30183841,-112.25006104	3303 S Lindsay Rd, Gilbert, AZ 85297,United States	PopulatedPlace	33.28991,-111.77327	2
en-us	en-us UnifiedMaps-1410	57d1d242-4bc6-51ed-9abc-8bcde5f0d39c	17 LANDVIEW DR 11754	Address	1	Tempe ,Arizona ,United States 85281	33.4357,-111.917	40.86523871,-73.09346538,40.86388528,-73.09513351	17 Landview Dr, Kings Park, NY 11754,United States	PopulatedPlace	40.88757,-73.23911	2
en-us	en-us UnifiedMaps-1410	57d5addb-5c05-5982-8e6f-fcdf60870d95	N5280 E. Little Silver Lake Resort, , Wild Rose, WI 54984	Address	1	Baraboo ,Wisconsin ,United States 53913	43.4807,-89.7399	44.0968,-89.0988,44.0803,-89.1281	54984, WI	Postcode1	44.1854667663574,-89.2078094482422	8
en-us	en-us UnifiedMaps-1410	5849c04a-d556-5d2d-935b-1f8b17bc681c	7800 60TH AVE, SUITE 100  KENOSHA, WI	Address	1	Milwaukee ,Wisconsin ,United States	43.0389,-87.9065	43.16712592,-87.7306366,42.91017176,-88.0821991	7800 60th Ave, Kenosha, WI 53142,United States	PopulatedPlace	42.55941,-87.88411	2
en-us	en-us UnifiedMaps-1410	5852249a-6e8c-5b78-b6ff-dcd58d597183	914 delaware Temple, TX 76504	Address	1	Belton ,Texas ,United States 76513	31.045,-97.5087	31.1153,-97.3654,31.1148,-97.3664	914 Delaware Dr, Temple, TX 76504,United States	PopulatedPlace	31.11475,-97.37068	2
en-us	en-us UnifiedMaps-1410	5872eba3-96a2-54fb-8b54-36377e0d3b49	306 roslyn rd 23226	Address	1	Richmond ,Virginia ,United States 23226	37.584,-77.5206	37.72293543,-77.34512329,37.44433545,-77.69668579	306 Roslyn Rd, Richmond, VA 23226,United States	PopulatedPlace	37.5713,-77.50922	2
en-us	en-us UnifiedMaps-1410	5887b0c7-da42-50e1-b599-6edbe49a71bc	PO BOX 85, Moriah Center, NY 12961	Address	1	Morrisdale ,Pennsylvania ,United States 16858	41.0016,-78.1812	41.518,-73.7868,41.1799,-74.6451	Moriah Center, NY	PopulatedPlace	44.0614395141602,-73.5099792480469	2
en-us	en-us UnifiedMaps-1410	589ca78a-16ac-5393-90b2-9b24cf38aaa9	801 West Ave 300 Building, Cartersville, Georgia 30120	Address	1	Canton ,Georgia ,United States 30114	34.2577,-84.4921	34.40294397,-84.31663513,34.11237306,-84.66819763	801 West Ave, Cartersville, GA 30120,United States	PopulatedPlace	34.15887,-84.81557	2
en-us	en-us UnifiedMaps-1410	58a18880-dadc-5dea-b1e8-55a96f47c7c0	8561 W Highway 61, Schroeder, mn	Address	1	Minneapolis ,Minnesota ,United States 55444	45.1167,-93.3004	47.7403,-90.4594,47.5481,-91.0362	8561 W Highway 61, Schroeder, MN 55613,United States	PopulatedPlace	47.51453,-90.94614	2
en-us	en-us UnifiedMaps-1410	58b75576-5d7f-5df3-8091-fb26facdeed1	Pohjoinen Hesperiankatu 15, Runeberginkatu 59, 00260 Helsinki, Finland	Address	1	Helsinki ,Uusimaa ,Finland	60.1667,24.9667	60.25412294,25.14221191,60.0792286,24.79064941	Runeberginkatu 59, FI-00260 Helsinki, Finland	PopulatedPlace	60.18,24.92453	2
en-us	en-us UnifiedMaps-1410	58b8d085-afa9-5831-b0b8-b9eba6822722	320 old hickory blvd	Address	1	Nashville ,Tennessee ,United States 37203	36.1504,-86.7913	36.23293093,-86.58228233,35.98274031,-87.21262291	320 Old Hickory Blvd, Nashville, TN 37209,United States	PopulatedPlace	36.089,-86.91827	2
en-us	en-us UnifiedMaps-1410	58bc893f-1895-569f-8c07-495d9bdd413c	1020 Jackson Hill Road Burns, TN 37029	Address	1	Hendersonville ,Tennessee ,United States 37075	36.3409,-86.6073	36.21214722,-86.54411316,35.92798069,-86.89567566	1020 Jackson Hill Rd, Burns, TN 37029,United States	PopulatedPlace	36.09597,-87.28622	2
en-us	en-us UnifiedMaps-1410	5905f211-eefc-5806-b5e9-06c19783797b	5759 Pinon Dulce Rd NW, Albuquerque, NM 87114	Address	1	Albuquerque ,New Mexico ,United States 87114	35.1988,-106.703	35.3582562,-106.52412415,35.0710311,-106.87568665	5759 Pinon Dulce Rd NW, Albuquerque, NM 87114,United States	PopulatedPlace	35.2148,-106.70009	2
en-us	en-us UnifiedMaps-1410	59093459-b0f0-5354-8b40-d42ed39defb4	4522 rosevelt way, seattle, wa	Address	1	Edmonds ,Washington ,United States 98026	47.8354,-122.332	45.1197,-67.2342,27.1875,-107.868	4522 Roosevelt Way NE, Seattle, WA 98105,United States	PopulatedPlace	47.66201,-122.31715	2
en-us	en-us UnifiedMaps-1410	592df4e5-07c9-58dc-853b-4cfeb5e6a3f2	和平東路三段34號, Taipei, Taiwan, Taipei, Taiwan	Address	1	Taipei ,T'Ai-Pei ,Taiwan	25.05,121.533	25.20928997,121.70860291,24.89079662,121.35704041	ViewPortCenter	PopulatedPlace	25.0501467262709,121.53282166	16
en-us	en-us UnifiedMaps-1410	5939b9e8-fa53-566c-9b79-0b65a9d52f21	5440 N DIXIE DR DAYTON, OH 45414	Address	1	Kathmandu ,Madhyamanchal ,Nepal 44600	27.7167,85.3167	41.4969,-81.6855,41.4818,-81.7044	5440 N Dixie Dr, Dayton, OH 45414,United States	PopulatedPlace	39.81699,-84.19747	2
en-us	en-us UnifiedMaps-1410	59729087-6a74-53e2-94dc-c79942897d50	fryman road, studio city	Address	1	Colton ,California ,United States 92324	34.0376,-117.295	34.214,-118.229,34.1071,-118.463	Fryman Rd, Studio City, CA 91604,United States	PopulatedPlace	34.13021,-118.39217	2
en-us	en-us UnifiedMaps-1410	5982fda0-4ce0-5bfe-baf8-43e54a922619	332 W Lee Hwy, Warrenton, VA 20186	Address	1	Warrenton ,Virginia ,United States 20187	38.658,-77.7831	38.86484021,-77.6259613,38.59057708,-77.9775238	332 W Lee Hwy, Warrenton, VA 20186,United States	PopulatedPlace	38.72787,-77.80184	2
en-us	en-us UnifiedMaps-1410	5987367b-d806-5fa8-8ed2-161d0248ee9b	109 Rutherford Rd, Oakham, MA, 01068	Address	1	Jamestown ,Rhode Island ,United States 02835	41.5153,-71.3773	41.64674903,-71.20170593,41.38350639,-71.55326843	109 Rutherford Rd, Oakham, MA 01068,United States	PopulatedPlace	42.32945,-72.05745	2
en-us	en-us UnifiedMaps-1410	598be062-b2af-5c53-8433-4201554ffb58	1741 Montauk Hwy Bellport, NY	Address	1	Easton ,Pennsylvania ,United States 18045	40.691,-75.2793	40.824202,-75.10322571,40.55763466,-75.45478821	1741 Montauk Hwy, Bellport, NY 11713,United States	PopulatedPlace	40.77421,-72.94331	2
en-us	en-us UnifiedMaps-1410	5990bc54-363f-5c75-aa53-4e94e77c8b78	Imadol-5 Pragati Marg ,Gwarko, Lalitpur, Nepal	Address	1	Woodland Hills ,California ,United States 91367	34.1749,-118.615	34.32018818,-118.43948364,34.02933124,-118.79104614	Gwarko,Lalitpur,Lalitpur,Bāgmatī,Nepal,Asia	PopulatedPlace	27.665,85.332	3
en-us	en-us UnifiedMaps-1410	59984e58-500a-5e71-bb32-fcd46fba6993	4334 Appian Way W, Columbus, OH 43230	Address	1	Middletown ,Connecticut ,United States 06457	41.5497,-72.6531	40.19565909,-82.72361755,39.92658842,-83.07518005	4334 Appian Way W, Columbus, OH 43230,United States	PopulatedPlace	40.06132,-82.89968	2
en-us	en-us UnifiedMaps-1410	599939e6-d985-598f-ac1c-a8035249084e	203 E 45 ST NEW YORK	Address	1	Bronx ,New York ,United States 10468	40.869,-73.9023	40.7529,-73.9717,40.7523,-73.9729	203 E 45th St, New York, NY 10017,United States	PopulatedPlace	40.75271,-73.9726	2
en-us	en-us UnifiedMaps-1410	599bd17e-9b85-5cbc-a0aa-e0ea8d3e3c5a	3119 east nixon ave,alton tx	Address	1	Edinburg ,Texas ,United States 78541	26.4628,-98.2568	26.3199,-97.9562,26.0624,-98.3936	3119 E Nixon Ave, Alton, TX 78573,United States	PopulatedPlace	26.28549,-98.28386	2
en-us	en-us UnifiedMaps-1410	59d99e2a-b5bb-5894-9743-694c601a05b0	4140 E Speedway Blvd	Address	1	Tucson ,Arizona ,United States	32.2217,-110.926	32.3041,-110.673,32.1948,-110.908	4140 E Speedway Blvd, Tucson, AZ 85712,United States	PopulatedPlace	32.23593,-110.90404	2
en-us	en-us UnifiedMaps-1410	59faca78-672f-5846-8cc6-d0a437178c6f	992 miller rd opelousas la	Address	1	Eunice ,Louisiana ,United States 70535	30.4852,-92.4186	36.1034,-104.75,34.9648,-107.289	992 Miller Rd, Opelousas, LA 70570,United States	PopulatedPlace	30.45725,-92.11022	2
en-us	en-us UnifiedMaps-1410	5a06a774-55e6-5bbe-8d3f-a57a9f7ee57d	505 hawstone rd lewistown pa 17044	Address	1	Kingston ,Pennsylvania ,United States 18704	41.2765,-75.8938	41.4865,-73.5741,40.248,-76.5452	505 Hawstone Rd, Lewistown, PA 17044,United States	PopulatedPlace	40.57979,-77.56133	2
en-us	en-us UnifiedMaps-1410	5a1d0c83-8829-5a7f-86c7-ad98d2e4ce01	6344 AUSTIN STREET,REGO PARK, NY 11374	Address	1	Perth Amboy ,New Jersey ,United States	40.5068,-74.2654	40.7418,-73.8301,40.7154,-73.8975	6344 Austin St, Rego Park, NY 11374,United States	PopulatedPlace	40.72736,-73.86491	2
en-us	en-us UnifiedMaps-1410	5a20e79a-5960-5f9e-aa3f-b346279d59d8	7509 Carroll Ave, Takoma Park, MD 20912	Address	1	Washington ,District Of Columbia ,United States 20229	38.8933,-77.0146	39.11834115,-76.82670593,38.84505572,-77.17826843	7509 Carroll Ave, Takoma Park, MD 20912,United States	PopulatedPlace	38.9818,-77.00217	2
en-us	en-us UnifiedMaps-1410	5a2a09de-06d2-5a33-94fa-e6956819c061	101 sequoyah   gardens  way  knoxville,tn.	Address	1	Hendersonville ,Tennessee ,United States 37075	36.3,-86.606	27.8936,-82.704,27.8746,-82.7314	101 Sequoyah Gardens Way, Knoxville, TN 37919,United States	PopulatedPlace	35.94255,-83.97544	2
en-us	en-us UnifiedMaps-1410	5a48003f-7713-5f71-92c6-f35842b8a302	2200 222nd St SE #102, Bothell, WA 98021, United States	Address	1	Oxnard ,California ,United States 93036	34.2501,-119.161	34.39501202,-118.98468018,34.10441367,-119.33624268	2200 222nd St SE, Bothell, WA 98021,United States	PopulatedPlace	47.79725,-122.20257	2
en-us	en-us UnifiedMaps-1410	5a4a17e5-7e54-5e8d-825a-e35ae3a8fbd2	Madach Imre út 3., Budapest, Hungary	Address	1	Budapest ,Budapest ,Hungary	47.5,19.0833	47.61866126,19.2590332,47.38114922,18.9074707	Madách Imre utca 3, Budapest 1181, Hungary	Address	47.4472198,19.1631794	7
en-us	en-us UnifiedMaps-1410	5a4bbbe4-de87-5088-af86-b1486edfd910	STACIUNEA BANFY TOPLITA, 535700 Toplita-Ciuc, Harghita, Romania	Address	1	Cluj-Napoca ,Cluj ,Romania 4000000	46.7819,23.5881	46.9019616,23.76411438,46.66121875,23.41255188	ViewPortCenter	PopulatedPlace	46.7817247366743,23.58833313	12
en-us	en-us UnifiedMaps-1410	5a533b34-aacc-5dc3-bb06-387917524a79	700 Hyundai Blvd Montgomery, AL	Address	1	Bushnell ,Florida ,United States 33513	28.6797,-82.1632	35.6667,-97.4651,35.6577,-97.4851	700 Hyundai Blvd, Montgomery, AL 36105,United States	PopulatedPlace	32.27775,-86.32549	2
en-us	en-us UnifiedMaps-1410	5a739d27-41cd-55de-a25c-f2adfe5961ef	123 Tom Hanks Dr	Address	1	Orlando ,Florida ,United States	28.5383,-81.3792	28.5395,-81.077,28.3788,-81.4066	Tom Hanks Dr, Niceville, FL 32578,United States	PopulatedPlace	30.48041,-86.41155	2
en-us	en-us UnifiedMaps-1410	5aa9c8cc-5d19-535b-b809-1390885dc792	East Fowler Avenue	Address	1	Tampa ,Florida ,United States 33603	27.986,-82.4638	28.06769457,-82.44285419,28.03648667,-82.46079281	E Fowler Ave, Tampa, FL 33617,United States	PopulatedPlace	28.05431,-82.37981	2500
